,defteam,play_type,air_yards,yards_after_catch,interception,complete_pass,yards_allowed,passer_player_id,passer_player_name,receiver_player_id,receiver_player_name
19461,BAL,pass,-2,4,0,1,2,00-0029263,R.Wilson,00-0037228,J.Warren
19462,BAL,pass,,,0,0,0,00-0029263,R.Wilson,,
19463,PIT,pass,4,3,0,1,7,00-0034796,L.Jackson,00-0034975,J.Hill
19464,PIT,pass,2,1,0,1,3,00-0034796,L.Jackson,00-0034353,A.Miller
19465,PIT,pass,4,,0,0,0,00-0034796,L.Jackson,00-0036630,T.Wallace
19466,BAL,pass,5,1,0,1,6,00-0029263,R.Wilson,00-0037247,G.Pickens
19467,BAL,pass,26,0,0,1,26,00-0029263,R.Wilson,00-0037247,G.Pickens
19468,BAL,pass,23,,0,0,0,00-0029263,R.Wilson,,
19469,BAL,pass,,,0,0,0,00-0029263,R.Wilson,,
19470,BAL,pass,7,0,0,1,7,00-0029263,R.Wilson,00-0036415,V.Jefferson
19471,BAL,pass,43,,0,0,0,00-0029263,R.Wilson,00-0037837,C.Austin
19472,WAS,pass,11,0,0,1,11,00-0034855,B.Mayfield,00-0031408,M.Evans
19473,WAS,pass,13,10,0,1,23,00-0034855,B.Mayfield,00-0031408,M.Evans
19474,WAS,pass,7,,0,0,0,00-0034855,B.Mayfield,00-0039855,J.McMillan
19475,WAS,pass,26,,0,0,0,00-0034855,B.Mayfield,00-0039855,J.McMillan
19476,TB,pass,2,,0,0,0,00-0039910,J.Daniels,,
19477,TB,pass,33,2,0,1,35,00-0039910,J.Daniels,00-0035659,T.McLaurin
19478,TB,pass,,,0,0,0,00-0039910,J.Daniels,,
19479,TB,pass,0,,0,0,0,00-0039910,J.Daniels,00-0033699,A.Ekeler
19480,WAS,pass,15,0,0,1,15,00-0034855,B.Mayfield,00-0039855,J.McMillan
19481,TB,pass,-4,6,0,1,2,00-0039910,J.Daniels,00-0035659,T.McLaurin
19482,TB,pass,-5,7,0,1,2,00-0039910,J.Daniels,00-0037746,B.Robinson
19483,TB,pass,9,0,0,1,9,00-0039910,J.Daniels,00-0030061,Z.Ertz
19484,TB,pass,9,9,0,1,18,00-0039910,J.Daniels,00-0035659,T.McLaurin
19485,TB,pass,2,11,0,1,13,00-0039910,J.Daniels,00-0037746,B.Robinson
19486,TB,pass,2,0,0,1,2,00-0039910,J.Daniels,00-0037746,B.Robinson
19487,TB,pass,5,,0,0,0,00-0039910,J.Daniels,00-0035659,T.McLaurin
19488,TB,pass,5,1,0,1,6,00-0039910,J.Daniels,00-0035208,O.Zaccheaus
19489,TB,pass,10,0,0,1,10,00-0039910,J.Daniels,00-0036626,D.Brown
19490,WAS,pass,-5,7,0,1,2,00-0034855,B.Mayfield,00-0039361,B.Irving
19491,WAS,pass,7,6,0,1,13,00-0034855,B.Mayfield,00-0037256,R.White
19492,TB,pass,6,1,0,1,7,00-0039910,J.Daniels,00-0035659,T.McLaurin
19493,TB,pass,3,1,0,1,4,00-0039910,J.Daniels,00-0033699,A.Ekeler
19494,TB,pass,3,,0,0,0,00-0039910,J.Daniels,,
19495,TB,pass,32,,0,0,0,00-0039910,J.Daniels,00-0035659,T.McLaurin
19496,WAS,pass,1,,0,0,0,00-0034855,B.Mayfield,,
19497,WAS,pass,11,0,0,1,11,00-0034855,B.Mayfield,00-0031408,M.Evans
19498,WAS,pass,10,2,0,1,12,00-0034855,B.Mayfield,00-0038129,C.Otton
19499,WAS,pass,12,8,0,1,20,00-0034855,B.Mayfield,00-0031408,M.Evans
19500,WAS,pass,1,0,0,1,1,00-0034855,B.Mayfield,00-0031408,M.Evans
19501,TB,pass,-5,13,0,1,8,00-0039910,J.Daniels,00-0035208,O.Zaccheaus
19502,TB,pass,14,16,0,1,30,00-0039910,J.Daniels,00-0036626,D.Brown
19503,TB,pass,-1,25,0,1,24,00-0039910,J.Daniels,00-0036626,D.Brown
19504,TB,pass,4,,0,0,0,00-0039910,J.Daniels,,
19505,TB,pass,4,,0,0,0,00-0039910,J.Daniels,00-0035659,T.McLaurin
19506,WAS,pass,-3,4,0,1,1,00-0034855,B.Mayfield,00-0037256,R.White
19507,WAS,pass,8,10,0,1,18,00-0034855,B.Mayfield,00-0031408,M.Evans
19508,WAS,pass,,,0,0,0,00-0034855,B.Mayfield,,
19509,WAS,pass,-1,5,0,1,4,00-0034855,B.Mayfield,00-0039361,B.Irving
19510,TB,pass,19,-2,0,1,17,00-0039910,J.Daniels,00-0035659,T.McLaurin
19511,TB,pass,-5,10,0,1,5,00-0039910,J.Daniels,00-0037746,B.Robinson
19512,TB,pass,-4,9,0,1,5,00-0039910,J.Daniels,00-0035208,O.Zaccheaus
19513,TB,pass,7,,0,0,0,00-0039910,J.Daniels,00-0030061,Z.Ertz
19514,TB,pass,11,3,0,1,14,00-0039910,J.Daniels,00-0030061,Z.Ertz
19515,TB,pass,0,,0,0,0,00-0039910,J.Daniels,00-0036628,J.Bates
19516,TB,pass,3,,0,0,0,00-0039910,J.Daniels,00-0037746,B.Robinson
19517,TB,pass,3,,0,0,0,00-0039910,J.Daniels,00-0030061,Z.Ertz
19518,WAS,pass,7,1,0,1,8,00-0034855,B.Mayfield,00-0031408,M.Evans
19519,TB,pass,4,0,0,1,4,00-0039910,J.Daniels,00-0036626,D.Brown
19520,TB,pass,4,0,0,1,4,00-0039910,J.Daniels,00-0033699,A.Ekeler
19521,TB,pass,5,0,0,1,5,00-0039910,J.Daniels,00-0035659,T.McLaurin
19522,WAS,pass,15,11,0,1,26,00-0034855,B.Mayfield,00-0039855,J.McMillan
19523,WAS,pass,3,17,0,1,20,00-0034855,B.Mayfield,00-0038129,C.Otton
19524,TB,pass,5,0,0,1,5,00-0039910,J.Daniels,00-0035659,T.McLaurin
19525,TB,pass,17,4,0,1,21,00-0039910,J.Daniels,00-0036626,D.Brown
19526,TB,pass,2,16,0,1,18,00-0039910,J.Daniels,00-0033699,A.Ekeler
19527,BUF,pass,14,,0,0,0,00-0034796,L.Jackson,00-0032764,D.Henry
19528,BUF,pass,28,11,0,1,39,00-0034796,L.Jackson,00-0037838,I.Likely
19529,BUF,pass,-1,6,0,1,5,00-0034796,L.Jackson,00-0037838,I.Likely
19530,BUF,pass,15,1,0,1,16,00-0034796,L.Jackson,00-0036550,R.Bateman
19531,BAL,pass,30,,0,0,0,00-0034857,J.Allen,00-0033555,M.Hollins
19532,BAL,pass,31,3,0,1,34,00-0034857,J.Allen,00-0037261,K.Shakir
19533,BUF,pass,30,,1,0,0,00-0034796,L.Jackson,00-0036550,R.Bateman
19534,BAL,pass,6,5,0,1,11,00-0034857,J.Allen,00-0038933,D.Kincaid
19535,BAL,pass,,,0,0,0,00-0034857,J.Allen,,
19536,BAL,pass,33,,0,0,0,00-0034857,J.Allen,00-0035689,D.Knox
19537,BUF,pass,5,0,0,1,5,00-0034796,L.Jackson,00-0037838,I.Likely
19538,BUF,pass,4,12,0,1,16,00-0034796,L.Jackson,00-0034353,A.Miller
19539,BUF,pass,7,,0,0,0,00-0034796,L.Jackson,00-0034753,M.Andrews
19540,BUF,pass,,,0,0,0,00-0034796,L.Jackson,,
19541,BAL,pass,5,8,0,1,13,00-0034857,J.Allen,00-0037261,K.Shakir
19542,BUF,pass,37,5,0,1,42,00-0034796,L.Jackson,00-0036550,R.Bateman
19543,BUF,pass,,,0,0,0,00-0034796,L.Jackson,,
19544,BUF,pass,2,,0,0,0,00-0034796,L.Jackson,00-0032764,D.Henry
19545,BAL,pass,-6,13,0,1,7,00-0034857,J.Allen,00-0037248,J.Cook
19546,BAL,pass,-3,7,0,1,4,00-0034857,J.Allen,00-0037261,K.Shakir
19547,BAL,pass,15,,0,0,0,00-0034857,J.Allen,00-0038933,D.Kincaid
19548,BAL,pass,-4,,0,0,0,00-0034857,J.Allen,,
19549,BUF,pass,2,,0,0,0,00-0034796,L.Jackson,00-0031549,N.Agholor
19550,BUF,pass,5,0,0,1,5,00-0034796,L.Jackson,00-0034753,M.Andrews
19551,BUF,pass,5,4,0,1,9,00-0034796,L.Jackson,00-0034753,M.Andrews
19552,BUF,pass,5,,0,0,0,00-0034796,L.Jackson,00-0034753,M.Andrews
19553,BUF,pass,3,2,0,1,5,00-0034796,L.Jackson,00-0036550,R.Bateman
19554,BAL,pass,-2,5,0,1,3,00-0034857,J.Allen,00-0037248,J.Cook
19555,BAL,pass,0,2,0,1,2,00-0034857,J.Allen,00-0037261,K.Shakir
19556,BAL,pass,5,3,0,1,8,00-0034857,J.Allen,00-0033282,C.Samuel
19557,BAL,pass,5,0,0,1,5,00-0034857,J.Allen,00-0037261,K.Shakir
19558,BAL,pass,-4,4,0,1,0,00-0034857,J.Allen,00-0035689,D.Knox
19559,BUF,pass,8,4,0,1,12,00-0034796,L.Jackson,00-0034753,M.Andrews
19560,BUF,pass,,,0,0,0,00-0034796,L.Jackson,00-0037838,I.Likely
19561,BAL,pass,5,4,0,1,9,00-0034857,J.Allen,00-0037261,K.Shakir
19562,BAL,pass,0,5,0,1,5,00-0034857,J.Allen,00-0037248,J.Cook
19563,BAL,pass,7,,0,0,0,00-0034857,J.Allen,00-0031544,A.Cooper
19564,BAL,pass,7,,0,0,0,00-0034857,J.Allen,00-0037261,K.Shakir
19565,BUF,pass,-3,7,0,1,4,00-0034796,L.Jackson,00-0034928,S.Sims
19566,BUF,pass,17,-1,0,1,16,00-0034796,L.Jackson,00-0034753,M.Andrews
19567,BAL,pass,4,8,0,1,12,00-0034857,J.Allen,00-0033555,M.Hollins
19568,BAL,pass,3,2,0,1,5,00-0034857,J.Allen,00-0039901,K.Coleman
19569,BAL,pass,0,8,0,1,8,00-0034857,J.Allen,00-0035537,Ty.Johnson
19570,BAL,pass,-2,3,0,1,1,00-0034857,J.Allen,00-0033282,C.Samuel
19571,BUF,pass,31,,0,0,0,00-0034796,L.Jackson,00-0037838,I.Likely
19572,BUF,pass,2,1,0,1,3,00-0034796,L.Jackson,00-0034975,J.Hill
19573,BUF,pass,1,2,0,1,3,00-0034796,L.Jackson,00-0036550,R.Bateman
19574,BUF,pass,11,16,0,1,27,00-0034796,L.Jackson,00-0036630,T.Wallace
19575,BUF,pass,-4,8,0,1,4,00-0034796,L.Jackson,00-0034975,J.Hill
19576,BUF,pass,12,7,0,1,19,00-0034796,L.Jackson,00-0034753,M.Andrews
19577,BUF,pass,24,0,0,1,24,00-0034796,L.Jackson,00-0037838,I.Likely
19578,BUF,pass,,,0,0,0,00-0034796,L.Jackson,00-0034753,M.Andrews
19579,HOU,pass,1,,0,0,0,00-0033873,P.Mahomes,00-0037197,I.Pacheco
19580,HOU,pass,14,,0,0,0,00-0033873,P.Mahomes,00-0035662,M.Brown
19581,KC,pass,4,2,0,1,6,00-0039163,C.Stroud,00-0033897,J.Mixon
19582,KC,pass,23,11,0,1,34,00-0039163,C.Stroud,00-0034383,D.Schultz
19583,KC,pass,13,0,0,1,13,00-0039163,C.Stroud,00-0036554,N.Collins
19584,KC,pass,4,,0,0,0,00-0039163,C.Stroud,00-0036554,N.Collins
19585,HOU,pass,19,4,0,1,23,00-0033873,P.Mahomes,00-0030506,T.Kelce
19586,HOU,pass,5,,0,0,0,00-0033873,P.Mahomes,00-0030564,D.Hopkins
19587,HOU,pass,18,3,0,1,21,00-0033873,P.Mahomes,00-0039894,X.Worthy
19588,HOU,pass,,,0,0,0,00-0033873,P.Mahomes,,
19589,HOU,pass,0,,0,0,0,00-0033873,P.Mahomes,00-0033526,S.Perine
19590,KC,pass,14,,0,0,0,00-0039163,C.Stroud,00-0038618,X.Hutchinson
19591,KC,pass,10,4,0,1,14,00-0039163,C.Stroud,00-0036554,N.Collins
19592,KC,pass,12,,0,0,0,00-0039163,C.Stroud,00-0038618,X.Hutchinson
19593,KC,pass,,,0,0,0,00-0039163,C.Stroud,,
19594,HOU,pass,7,,0,0,0,00-0033873,P.Mahomes,00-0030506,T.Kelce
19595,HOU,pass,1,3,0,1,4,00-0033873,P.Mahomes,00-0036637,N.Gray
19596,HOU,pass,-5,17,0,1,12,00-0033873,P.Mahomes,00-0039894,X.Worthy
19597,HOU,pass,-4,6,0,1,2,00-0033873,P.Mahomes,00-0033923,K.Hunt
19598,HOU,pass,,,0,0,0,00-0033873,P.Mahomes,,
19599,KC,pass,22,,0,0,0,00-0039163,C.Stroud,00-0038728,J.Wayne
19600,KC,pass,,,0,0,0,00-0039163,C.Stroud,,
19601,HOU,pass,45,,0,0,0,00-0033873,P.Mahomes,00-0035662,M.Brown
19602,HOU,pass,13,36,0,1,49,00-0033873,P.Mahomes,00-0030506,T.Kelce
19603,HOU,pass,-3,6,0,1,3,00-0033873,P.Mahomes,00-0039894,X.Worthy
19604,KC,pass,7,4,0,1,11,00-0039163,C.Stroud,00-0037614,J.Metchie
19605,KC,pass,24,0,0,1,24,00-0039163,C.Stroud,00-0037614,J.Metchie
19606,KC,pass,,,0,0,0,00-0039163,C.Stroud,,
19607,KC,pass,-6,12,0,1,6,00-0039163,C.Stroud,00-0033897,J.Mixon
19608,KC,pass,11,3,0,1,14,00-0039163,C.Stroud,00-0038618,X.Hutchinson
19609,KC,pass,5,0,0,1,5,00-0039163,C.Stroud,00-0034383,D.Schultz
19610,KC,pass,12,0,0,1,12,00-0039163,C.Stroud,00-0036554,N.Collins
19611,KC,pass,11,2,0,1,13,00-0039163,C.Stroud,00-0038618,X.Hutchinson
19612,HOU,pass,2,10,0,1,12,00-0033873,P.Mahomes,00-0030506,T.Kelce
19613,HOU,pass,6,0,0,1,6,00-0033873,P.Mahomes,00-0036637,N.Gray
19614,HOU,pass,-5,,0,0,0,00-0033873,P.Mahomes,,
19615,HOU,pass,3,0,0,1,3,00-0033873,P.Mahomes,00-0036637,N.Gray
19616,HOU,pass,11,7,0,1,18,00-0033873,P.Mahomes,00-0030506,T.Kelce
19617,HOU,pass,,,0,0,0,00-0033873,P.Mahomes,,
19618,HOU,pass,11,0,0,1,11,00-0033873,P.Mahomes,00-0030506,T.Kelce
19619,KC,pass,2,0,0,1,2,00-0039163,C.Stroud,00-0034970,I.Smith
19620,KC,pass,22,2,0,1,24,00-0039163,C.Stroud,00-0036554,N.Collins
19621,KC,pass,0,,0,0,0,00-0039163,C.Stroud,00-0033897,J.Mixon
19622,KC,pass,18,,0,0,0,00-0039163,C.Stroud,00-0038728,J.Wayne
19623,KC,pass,-5,,0,0,0,00-0039163,C.Stroud,00-0037258,D.Pierce
19624,KC,pass,,,0,0,0,00-0039163,C.Stroud,,
19625,HOU,pass,-6,6,0,1,0,00-0033873,P.Mahomes,00-0039894,X.Worthy
19626,HOU,pass,7,,0,0,0,00-0033873,P.Mahomes,00-0033857,J.Smith-Schuster
19627,KC,pass,6,,0,0,0,00-0039163,C.Stroud,00-0036554,N.Collins
19628,KC,pass,14,,0,0,0,00-0039163,C.Stroud,00-0036554,N.Collins
19629,HOU,pass,4,0,0,1,4,00-0033873,P.Mahomes,00-0030506,T.Kelce
19630,HOU,pass,-4,,0,0,0,00-0033873,P.Mahomes,00-0039894,X.Worthy
19631,HOU,pass,0,0,0,1,0,00-0033873,P.Mahomes,00-0030506,T.Kelce
19632,HOU,pass,9,0,0,1,9,00-0033873,P.Mahomes,00-0039894,X.Worthy
19633,KC,pass,,,0,0,0,00-0039163,C.Stroud,,
19634,KC,pass,5,1,0,1,6,00-0039163,C.Stroud,00-0034383,D.Schultz
19635,KC,pass,8,9,0,1,17,00-0039163,C.Stroud,00-0038618,X.Hutchinson
19636,KC,pass,-6,6,0,1,0,00-0039163,C.Stroud,00-0033854,D.Ogunbowale
19637,KC,pass,,,0,0,0,00-0039163,C.Stroud,,
19638,KC,pass,18,0,0,1,18,00-0039163,C.Stroud,00-0034383,D.Schultz
19639,KC,pass,18,0,0,1,18,00-0039163,C.Stroud,00-0036554,N.Collins
19640,KC,pass,4,4,0,1,8,00-0039163,C.Stroud,00-0038618,X.Hutchinson
19641,KC,pass,,,0,0,0,00-0039163,C.Stroud,,
19642,KC,pass,,,0,0,0,00-0039163,C.Stroud,,
19643,LAR,pass,5,9,0,1,14,00-0036389,J.Hurts,00-0034351,D.Goedert
19644,LAR,pass,5,0,0,1,5,00-0036389,J.Hurts,00-0036912,D.Smith
19645,LAR,pass,3,3,0,1,6,00-0036389,J.Hurts,00-0034844,S.Barkley
19646,PHI,pass,12,,0,0,0,00-0026498,M.Stafford,00-0039075,P.Nacua
19647,PHI,pass,9,0,0,1,9,00-0026498,M.Stafford,00-0033110,T.Higbee
19648,PHI,pass,0,,0,0,0,00-0026498,M.Stafford,00-0033110,T.Higbee
19649,PHI,pass,12,4,0,1,16,00-0026498,M.Stafford,00-0039075,P.Nacua
19650,PHI,pass,-2,6,0,1,4,00-0026498,M.Stafford,00-0039075,P.Nacua
19651,PHI,pass,4,,0,0,0,00-0026498,M.Stafford,00-0039075,P.Nacua
19652,PHI,pass,4,,0,0,0,00-0026498,M.Stafford,00-0032775,D.Robinson
19653,PHI,pass,4,0,0,1,4,00-0026498,M.Stafford,00-0033110,T.Higbee
19654,LAR,pass,10,,0,0,0,00-0036389,J.Hurts,00-0035676,A.Brown
19655,LAR,pass,,,0,0,0,00-0036389,J.Hurts,,
19656,PHI,pass,5,3,0,1,8,00-0026498,M.Stafford,00-0033110,T.Higbee
19657,PHI,pass,-8,7,0,1,-1,00-0026498,M.Stafford,00-0037840,K.Williams
19658,PHI,pass,,,0,0,0,00-0026498,M.Stafford,,
19659,LAR,pass,5,1,0,1,6,00-0036389,J.Hurts,00-0034351,D.Goedert
19660,PHI,pass,48,0,0,1,48,00-0026498,M.Stafford,00-0032775,D.Robinson
19661,PHI,pass,5,4,0,1,9,00-0026498,M.Stafford,00-0033908,C.Kupp
19662,LAR,pass,3,2,0,1,5,00-0036389,J.Hurts,00-0035676,A.Brown
19663,LAR,pass,15,,0,0,0,00-0036389,J.Hurts,00-0035676,A.Brown
19664,LAR,pass,,,0,0,0,00-0036389,J.Hurts,,
19665,PHI,pass,-3,23,0,1,20,00-0026498,M.Stafford,00-0033110,T.Higbee
19666,PHI,pass,15,,0,0,0,00-0026498,M.Stafford,00-0032775,D.Robinson
19667,PHI,pass,5,4,0,1,9,00-0026498,M.Stafford,00-0039075,P.Nacua
19668,LAR,pass,-5,21,0,1,16,00-0036389,J.Hurts,00-0034844,S.Barkley
19669,LAR,pass,-4,14,0,1,10,00-0036389,J.Hurts,00-0036919,K.Gainwell
19670,LAR,pass,-4,6,0,1,2,00-0036389,J.Hurts,00-0036912,D.Smith
19671,LAR,pass,35,,0,0,0,00-0036389,J.Hurts,00-0035676,A.Brown
19672,LAR,pass,2,0,0,1,2,00-0036389,J.Hurts,00-0034844,S.Barkley
19673,LAR,pass,,,0,0,0,00-0036389,J.Hurts,,
19674,LAR,pass,,,0,0,0,00-0036389,J.Hurts,,
19675,PHI,pass,21,,0,0,0,00-0026498,M.Stafford,00-0033908,C.Kupp
19676,PHI,pass,4,1,0,1,5,00-0026498,M.Stafford,00-0036244,C.Parkinson
19677,LAR,pass,2,5,0,1,7,00-0036389,J.Hurts,00-0036912,D.Smith
19678,LAR,pass,5,,0,0,0,00-0036389,J.Hurts,00-0035676,A.Brown
19679,PHI,pass,38,,0,0,0,00-0026498,M.Stafford,00-0039075,P.Nacua
19680,PHI,pass,30,0,0,1,30,00-0026498,M.Stafford,00-0033908,C.Kupp
19681,PHI,pass,-3,5,0,1,2,00-0026498,M.Stafford,00-0033110,T.Higbee
19682,PHI,pass,,,0,0,0,00-0026498,M.Stafford,,
19683,LAR,pass,14,17,0,1,31,00-0036389,J.Hurts,00-0034351,D.Goedert
19684,LAR,pass,2,3,0,1,5,00-0036389,J.Hurts,00-0034351,D.Goedert
19685,LAR,pass,22,,0,0,0,00-0036389,J.Hurts,00-0035676,A.Brown
19686,LAR,pass,,,0,0,0,00-0036389,J.Hurts,,
19687,PHI,pass,5,,0,0,0,00-0026498,M.Stafford,00-0033110,T.Higbee
19688,PHI,pass,8,,0,0,0,00-0026498,M.Stafford,00-0039075,P.Nacua
19689,LAR,pass,,,0,0,0,00-0036389,J.Hurts,,
19690,PHI,pass,15,0,0,1,15,00-0026498,M.Stafford,00-0032775,D.Robinson
19691,PHI,pass,-2,,0,0,0,00-0026498,M.Stafford,00-0037840,K.Williams
19692,PHI,pass,-2,,0,0,0,00-0026498,M.Stafford,00-0039075,P.Nacua
19693,PHI,pass,,,0,0,0,00-0026498,M.Stafford,,
19694,LAR,pass,0,3,0,1,3,00-0036389,J.Hurts,00-0034844,S.Barkley
19695,LAR,pass,8,1,0,1,9,00-0036389,J.Hurts,00-0035676,A.Brown
19696,LAR,pass,6,1,0,1,7,00-0036389,J.Hurts,00-0036912,D.Smith
19697,PHI,pass,,,0,0,0,00-0026498,M.Stafford,,
19698,PHI,pass,9,,0,0,0,00-0026498,M.Stafford,00-0039075,P.Nacua
19699,PHI,pass,12,9,0,1,21,00-0026498,M.Stafford,00-0039075,P.Nacua
19700,PHI,pass,17,,0,0,0,00-0026498,M.Stafford,00-0032775,D.Robinson
19701,PHI,pass,11,1,0,1,12,00-0026498,M.Stafford,00-0039751,J.Whittington
19702,PHI,pass,12,,0,0,0,00-0026498,M.Stafford,00-0032775,D.Robinson
19703,PHI,pass,18,0,0,1,18,00-0026498,M.Stafford,00-0036849,T.Atwell
19704,PHI,pass,3,3,0,1,6,00-0026498,M.Stafford,00-0033110,T.Higbee
19705,PHI,pass,6,5,0,1,11,00-0026498,M.Stafford,00-0033908,C.Kupp
19706,PHI,pass,3,,0,0,0,00-0026498,M.Stafford,00-0033110,T.Higbee
19707,PHI,pass,4,0,0,1,4,00-0026498,M.Stafford,00-0036244,C.Parkinson
19708,LAR,pass,,,0,0,0,00-0036389,J.Hurts,,
19709,PHI,pass,4,1,0,1,5,00-0026498,M.Stafford,00-0033110,T.Higbee
19710,PHI,pass,6,2,0,1,8,00-0026498,M.Stafford,00-0033908,C.Kupp
19711,PHI,pass,28,,0,0,0,00-0026498,M.Stafford,00-0033908,C.Kupp
19712,PHI,pass,17,,0,0,0,00-0026498,M.Stafford,00-0039075,P.Nacua
19713,PHI,pass,8,3,0,1,11,00-0026498,M.Stafford,00-0032775,D.Robinson
19714,PHI,pass,37,0,0,1,37,00-0026498,M.Stafford,00-0039075,P.Nacua
19715,PHI,pass,3,0,0,1,3,00-0026498,M.Stafford,00-0033908,C.Kupp
19716,PHI,pass,4,6,0,1,10,00-0026498,M.Stafford,00-0039075,P.Nacua
19717,PHI,pass,,,0,0,0,00-0026498,M.Stafford,,
19718,PHI,pass,17,,0,0,0,00-0026498,M.Stafford,00-0039075,P.Nacua
19719,WAS,pass,14,,0,0,0,00-0033106,J.Goff,00-0033375,T.Patrick
19720,DET,pass,4,2,0,1,6,00-0039910,J.Daniels,00-0030061,Z.Ertz
19721,DET,pass,-2,8,0,1,6,00-0039910,J.Daniels,00-0035659,T.McLaurin
19722,DET,pass,-3,10,0,1,7,00-0039910,J.Daniels,00-0036626,D.Brown
19723,DET,pass,-3,27,0,1,24,00-0039910,J.Daniels,00-0033699,A.Ekeler
19724,DET,pass,6,,0,0,0,00-0039910,J.Daniels,,
19725,DET,pass,0,13,0,1,13,00-0039910,J.Daniels,00-0031941,J.Crowder
19726,WAS,pass,19,0,0,1,19,00-0033106,J.Goff,00-0037240,Ja.Williams
19727,WAS,pass,3,20,0,1,23,00-0033106,J.Goff,00-0039139,J.Gibbs
19728,DET,pass,10,1,0,1,11,00-0039910,J.Daniels,00-0035659,T.McLaurin
19729,DET,pass,-2,6,0,1,4,00-0039910,J.Daniels,00-0033699,A.Ekeler
19730,DET,pass,12,0,0,1,12,00-0039910,J.Daniels,00-0031941,J.Crowder
19731,DET,pass,-5,,0,0,0,00-0039910,J.Daniels,00-0035659,T.McLaurin
19732,DET,pass,22,,0,0,0,00-0039910,J.Daniels,00-0035208,O.Zaccheaus
19733,DET,pass,13,,0,0,0,00-0039910,J.Daniels,00-0036626,D.Brown
19734,WAS,pass,4,10,0,1,14,00-0033106,J.Goff,00-0039065,S.LaPorta
19735,WAS,pass,1,5,0,1,6,00-0033106,J.Goff,00-0039065,S.LaPorta
19736,WAS,pass,,,0,0,0,00-0033106,J.Goff,,
19737,DET,pass,26,16,0,1,42,00-0039910,J.Daniels,00-0036626,D.Brown
19738,DET,pass,9,,0,0,0,00-0039910,J.Daniels,00-0035208,O.Zaccheaus
19739,DET,pass,4,3,0,1,7,00-0039910,J.Daniels,00-0030061,Z.Ertz
19740,DET,pass,0,,0,0,0,00-0039910,J.Daniels,00-0036628,J.Bates
19741,WAS,pass,51,,0,0,0,00-0033106,J.Goff,00-0037240,Ja.Williams
19742,WAS,pass,7,0,0,1,7,00-0033106,J.Goff,00-0036963,A.St. Brown
19743,WAS,pass,24,10,0,1,34,00-0033106,J.Goff,00-0036963,A.St. Brown
19744,WAS,pass,-5,20,0,1,15,00-0033106,J.Goff,00-0032464,K.Raymond
19745,WAS,pass,2,0,0,1,2,00-0033106,J.Goff,00-0039065,S.LaPorta
19746,DET,pass,9,0,0,1,9,00-0039910,J.Daniels,00-0036626,D.Brown
19747,DET,pass,-5,63,0,1,58,00-0039910,J.Daniels,00-0035659,T.McLaurin
19748,WAS,pass,22,,1,0,0,00-0033106,J.Goff,00-0033375,T.Patrick
19749,WAS,pass,3,0,0,1,3,00-0031237,T.Bridgewater,00-0039139,J.Gibbs
19750,DET,pass,36,2,0,1,38,00-0039910,J.Daniels,00-0036626,D.Brown
19751,DET,pass,5,,0,0,0,00-0039910,J.Daniels,,
19752,DET,pass,5,0,0,1,5,00-0039910,J.Daniels,00-0030061,Z.Ertz
19753,WAS,pass,7,4,0,1,11,00-0033106,J.Goff,00-0036963,A.St. Brown
19754,WAS,pass,7,0,0,1,7,00-0033106,J.Goff,00-0039065,S.LaPorta
19755,WAS,pass,11,,0,0,0,00-0033106,J.Goff,00-0039139,J.Gibbs
19756,WAS,pass,1,,0,0,0,00-0033106,J.Goff,00-0039139,J.Gibbs
19757,WAS,pass,7,5,0,1,12,00-0033106,J.Goff,00-0039139,J.Gibbs
19758,WAS,pass,29,,1,0,0,00-0033106,J.Goff,00-0037240,Ja.Williams
19759,DET,pass,16,,0,0,0,00-0039910,J.Daniels,00-0036626,D.Brown
19760,WAS,pass,0,,0,0,0,00-0033106,J.Goff,00-0039065,S.LaPorta
19761,WAS,pass,6,13,0,1,19,00-0033106,J.Goff,00-0036963,A.St. Brown
19762,WAS,pass,3,,0,0,0,00-0033106,J.Goff,00-0039139,J.Gibbs
19763,WAS,pass,-4,15,0,1,11,00-0033106,J.Goff,00-0039139,J.Gibbs
19764,WAS,pass,-3,23,0,1,20,00-0035685,D.Montgomery,00-0036963,A.St. Brown
19765,DET,pass,-3,2,0,1,-1,00-0039910,J.Daniels,00-0036626,D.Brown
19766,DET,pass,-4,10,0,1,6,00-0039910,J.Daniels,00-0033699,A.Ekeler
19767,DET,pass,2,1,0,1,3,00-0039910,J.Daniels,00-0036626,D.Brown
19768,DET,pass,-4,11,0,1,7,00-0039910,J.Daniels,00-0033699,A.Ekeler
19769,DET,pass,-1,1,0,1,0,00-0039910,J.Daniels,00-0030061,Z.Ertz
19770,WAS,pass,4,18,0,1,22,00-0033106,J.Goff,00-0033375,T.Patrick
19771,WAS,pass,20,,1,0,0,00-0037240,Ja.Williams,00-0039139,J.Gibbs
19772,DET,pass,10,0,0,1,10,00-0039910,J.Daniels,00-0030061,Z.Ertz
19773,DET,pass,3,,0,0,0,00-0039910,J.Daniels,00-0035659,T.McLaurin
19774,DET,pass,3,9,0,1,12,00-0039910,J.Daniels,00-0035659,T.McLaurin
19775,WAS,pass,2,,0,0,0,00-0033106,J.Goff,,
19776,WAS,pass,5,7,0,1,12,00-0033106,J.Goff,00-0039139,J.Gibbs
