"","rusher_player_name","rusher_player_id","posteam","defteam","yards_gained_rush"
"11898","A.Estime","00-0039373","DEN","LAC",3
"11899","G.Edwards","00-0034184","LAC","DEN",6
"11900","K.Vidal","00-0039391","LAC","DEN",19
"11901","G.Edwards","00-0034184","LAC","DEN",2
"11902","G.Edwards","00-0034184","LAC","DEN",2
"11903","G.Edwards","00-0034184","LAC","DEN",1
"11904","B.Nix","00-0039732","DEN","LAC",10
"11905","A.Estime","00-0039373","DEN","LAC",9
"11906","B.Watson","00-0039573","DEN","LAC",2
"11907","A.Estime","00-0039373","DEN","LAC",9
"11908","K.Vidal","00-0039391","LAC","DEN",3
"11909","J.Herbert","00-0036355","LAC","DEN",2
"11910","G.Edwards","00-0034184","LAC","DEN",3
"11911","G.Edwards","00-0034184","LAC","DEN",-2
"11912","G.Edwards","00-0034184","LAC","DEN",2
"11913","B.Nix","00-0039732","DEN","LAC",15
"11914","J.Herbert","00-0036355","LAC","DEN",2
"11915","J.Williams","00-0036997","DEN","LAC",1
"11916","A.Estime","00-0039373","DEN","LAC",7
"11917","B.Watson","00-0039573","DEN","LAC",2
"11918","B.Nix","00-0039732","DEN","LAC",0
"11919","A.Estime","00-0039373","DEN","LAC",-1
"11920","J.Herbert","00-0036355","LAC","DEN",18
"11921","K.Vidal","00-0039391","LAC","DEN",2
"11922","K.Vidal","00-0039391","LAC","DEN",0
"11923","J.Herbert","00-0036355","LAC","DEN",7
"11924","G.Edwards","00-0034184","LAC","DEN",5
"11925","J.Herbert","00-0036355","LAC","DEN",0
"11926","B.Watson","00-0039573","DEN","LAC",-1
"11927","G.Edwards","00-0034184","LAC","DEN",4
"11928","K.Vidal","00-0039391","LAC","DEN",0
"11929","A.Estime","00-0039373","DEN","LAC",5
"11930","J.Williams","00-0036997","DEN","LAC",2
"11931","G.Edwards","00-0034184","LAC","DEN",1
"11932","A.Estime","00-0039373","DEN","LAC",7
"11933","G.Edwards","00-0034184","LAC","DEN",0
"11934","J.Herbert","00-0036355","LAC","DEN",16
"11935","G.Edwards","00-0034184","LAC","DEN",43
"11936","G.Edwards","00-0034184","LAC","DEN",-3
"11937","J.Gibbs","00-0039139","DET","CHI",8
"11938","J.Gibbs","00-0039139","DET","CHI",5
"11939","J.Gibbs","00-0039139","DET","CHI",5
"11940","J.Gibbs","00-0039139","DET","CHI",2
"11941","D.Moore","00-0034827","CHI","DET",2
"11942","C.Williams","00-0039918","CHI","DET",0
"11943","J.Gibbs","00-0039139","DET","CHI",8
"11944","J.Gibbs","00-0039139","DET","CHI",0
"11945","J.Gibbs","00-0039139","DET","CHI",0
"11946","J.Gibbs","00-0039139","DET","CHI",1
"11947","D.Swift","00-0036275","CHI","DET",1
"11948","J.Gibbs","00-0039139","DET","CHI",12
"11949","J.Gibbs","00-0039139","DET","CHI",11
"11950","C.Reynolds","00-0035567","DET","CHI",-1
"11951","J.Gibbs","00-0039139","DET","CHI",11
"11952","D.Swift","00-0036275","CHI","DET",2
"11953","D.Swift","00-0036275","CHI","DET",7
"11954","D.Swift","00-0036275","CHI","DET",4
"11955","R.Johnson","00-0039021","CHI","DET",3
"11956","D.Swift","00-0036275","CHI","DET",4
"11957","D.Swift","00-0036275","CHI","DET",4
"11958","J.Gibbs","00-0039139","DET","CHI",9
"11959","J.Gibbs","00-0039139","DET","CHI",4
"11960","J.Gibbs","00-0039139","DET","CHI",3
"11961","J.Gibbs","00-0039139","DET","CHI",2
"11962","J.Gibbs","00-0039139","DET","CHI",-1
"11963","J.Gibbs","00-0039139","DET","CHI",-1
"11964","J.Gibbs","00-0039139","DET","CHI",5
"11965","J.Gibbs","00-0039139","DET","CHI",8
"11966","D.Swift","00-0036275","CHI","DET",-1
"11967","D.Swift","00-0036275","CHI","DET",1
"11968","C.Williams","00-0039918","CHI","DET",13
"11969","D.Swift","00-0036275","CHI","DET",-2
"11970","C.Williams","00-0039918","CHI","DET",4
"11971","J.Gibbs","00-0039139","DET","CHI",6
"11972","Ja.Williams","00-0037240","DET","CHI",7
"11973","C.Reynolds","00-0035567","DET","CHI",11
"11974","C.Reynolds","00-0035567","DET","CHI",4
"11975","J.Gibbs","00-0039139","DET","CHI",3
"11976","C.Williams","00-0039918","CHI","DET",0
"11977","J.Gibbs","00-0039139","DET","CHI",5
"11978","J.Gibbs","00-0039139","DET","CHI",3
"11979","C.Reynolds","00-0035567","DET","CHI",4
"11980","C.Williams","00-0039918","CHI","DET",6
"11981","C.Williams","00-0039918","CHI","DET",11
"11982","J.Jefferson","00-0036670","DET","CHI",5
"11983","J.Jefferson","00-0036670","DET","CHI",4
"11984","J.Jefferson","00-0036670","DET","CHI",4
"11985","J.Mixon","00-0033897","HOU","KC",2
"11986","I.Pacheco","00-0037197","KC","HOU",7
"11987","I.Pacheco","00-0037197","KC","HOU",3
"11988","P.Mahomes","00-0033873","KC","HOU",12
"11989","X.Worthy","00-0039894","KC","HOU",2
"11990","P.Mahomes","00-0033873","KC","HOU",15
"11991","J.Mixon","00-0033897","HOU","KC",22
"11992","K.Hunt","00-0033923","KC","HOU",5
"11993","D.Pierce","00-0037258","HOU","KC",4
"11994","J.Mixon","00-0033897","HOU","KC",4
"11995","J.Mixon","00-0033897","HOU","KC",-1
"11996","J.Mixon","00-0033897","HOU","KC",1
"11997","J.Mixon","00-0033897","HOU","KC",4
"11998","I.Pacheco","00-0037197","KC","HOU",4
"11999","I.Pacheco","00-0037197","KC","HOU",-1
"12000","X.Worthy","00-0039894","KC","HOU",1
"12001","K.Hunt","00-0033923","KC","HOU",3
"12002","J.Mixon","00-0033897","HOU","KC",5
"12003","C.Stroud","00-0039163","HOU","KC",12
"12004","C.Stroud","00-0039163","HOU","KC",11
"12005","I.Pacheco","00-0037197","KC","HOU",3
"12006","I.Pacheco","00-0037197","KC","HOU",8
"12007","J.Mixon","00-0033897","HOU","KC",3
"12008","I.Pacheco","00-0037197","KC","HOU",0
"12009","I.Pacheco","00-0037197","KC","HOU",0
"12010","J.Mixon","00-0033897","HOU","KC",2
"12011","K.Hunt","00-0033923","KC","HOU",7
"12012","P.Mahomes","00-0033873","KC","HOU",8
"12013","X.Worthy","00-0039894","KC","HOU",7
"12014","K.Hunt","00-0033923","KC","HOU",4
"12015","J.Mixon","00-0033897","HOU","KC",13
"12016","J.Mixon","00-0033897","HOU","KC",2
"12017","J.Mixon","00-0033897","HOU","KC",3
"12018","J.Mixon","00-0033897","HOU","KC",-2
"12019","K.Hunt","00-0033923","KC","HOU",2
"12020","K.Hunt","00-0033923","KC","HOU",2
"12021","K.Hunt","00-0033923","KC","HOU",3
"12022","K.Hunt","00-0033923","KC","HOU",1
"12023","K.Hunt","00-0033923","KC","HOU",2
"12024","J.Mixon","00-0033897","HOU","KC",-1
"12025","I.Pacheco","00-0037197","KC","HOU",2
"12026","K.Hunt","00-0033923","KC","HOU",6
"12027","K.Hunt","00-0033923","KC","HOU",20
"12028","T.Etienne","00-0036973","JAX","LV",0
"12029","T.Bigsby","00-0038555","JAX","LV",10
"12030","T.Bigsby","00-0038555","JAX","LV",2
"12031","A.Mattison","00-0034972","LV","JAX",4
"12032","T.Etienne","00-0036973","JAX","LV",1
"12033","T.Etienne","00-0036973","JAX","LV",12
"12034","T.Tucker","00-0038563","LV","JAX",-8
"12035","A.Mattison","00-0034972","LV","JAX",4
"12036","T.Bigsby","00-0038555","JAX","LV",1
"12037","T.Bigsby","00-0038555","JAX","LV",3
"12038","T.Bigsby","00-0038555","JAX","LV",0
"12039","T.Bigsby","00-0038555","JAX","LV",1
"12040","A.Mattison","00-0034972","LV","JAX",3
"12041","A.O'Connell","00-0038579","LV","JAX",13
"12042","A.Mattison","00-0034972","LV","JAX",1
"12043","T.Etienne","00-0036973","JAX","LV",1
"12044","T.Etienne","00-0036973","JAX","LV",8
"12045","T.Etienne","00-0036973","JAX","LV",2
"12046","A.O'Connell","00-0038579","LV","JAX",3
"12047","A.Abdullah","00-0032104","LV","JAX",5
"12048","A.Abdullah","00-0032104","LV","JAX",10
"12049","A.O'Connell","00-0038579","LV","JAX",3
"12050","A.Mattison","00-0034972","LV","JAX",-2
"12051","T.Bigsby","00-0038555","JAX","LV",10
"12052","A.Mattison","00-0034972","LV","JAX",4
"12053","T.Etienne","00-0036973","JAX","LV",3
"12054","T.Bigsby","00-0038555","JAX","LV",6
"12055","T.Bigsby","00-0038555","JAX","LV",4
"12056","T.Bigsby","00-0038555","JAX","LV",6
"12057","T.Bigsby","00-0038555","JAX","LV",6
"12058","T.Etienne","00-0036973","JAX","LV",-1
"12059","A.Mattison","00-0034972","LV","JAX",6
"12060","A.Mattison","00-0034972","LV","JAX",3
"12061","A.Mattison","00-0034972","LV","JAX",-1
"12062","A.Abdullah","00-0032104","LV","JAX",6
"12063","T.Bigsby","00-0038555","JAX","LV",1
"12064","A.Abdullah","00-0032104","LV","JAX",6
"12065","A.Abdullah","00-0032104","LV","JAX",7
"12066","T.Etienne","00-0036973","JAX","LV",-4
"12067","A.Mattison","00-0034972","LV","JAX",1
"12068","A.Mattison","00-0034972","LV","JAX",1
"12069","A.O'Connell","00-0038579","LV","JAX",2
"12070","A.Abdullah","00-0032104","LV","JAX",-2
"12071","A.Abdullah","00-0032104","LV","JAX",6
"12072","A.Mattison","00-0034972","LV","JAX",3
"12073","K.Williams","00-0037840","LA","NYJ",3
"12074","K.Williams","00-0037840","LA","NYJ",7
"12075","K.Williams","00-0037840","LA","NYJ",9
"12076","K.Williams","00-0037840","LA","NYJ",8
"12077","K.Williams","00-0037840","LA","NYJ",0
"12078","K.Williams","00-0037840","LA","NYJ",3
"12079","B.Corum","00-0039738","LA","NYJ",3
"12080","B.Hall","00-0038120","NYJ","LA",7
"12081","B.Hall","00-0038120","NYJ","LA",5
"12082","B.Hall","00-0038120","NYJ","LA",3
"12083","B.Allen","00-0039794","NYJ","LA",1
"12084","B.Hall","00-0038120","NYJ","LA",3
"12085","B.Hall","00-0038120","NYJ","LA",1
"12086","B.Corum","00-0039738","LA","NYJ",3
"12087","B.Corum","00-0039738","LA","NYJ",0
"12088","B.Corum","00-0039738","LA","NYJ",7
"12089","K.Williams","00-0037840","LA","NYJ",3
"12090","K.Williams","00-0037840","LA","NYJ",10
"12091","B.Hall","00-0038120","NYJ","LA",0
"12092","K.Williams","00-0037840","LA","NYJ",13
"12093","K.Williams","00-0037840","LA","NYJ",2
"12094","B.Hall","00-0038120","NYJ","LA",7
"12095","B.Hall","00-0038120","NYJ","LA",4
"12096","B.Hall","00-0038120","NYJ","LA",3
"12097","B.Hall","00-0038120","NYJ","LA",3
"12098","B.Hall","00-0038120","NYJ","LA",4
"12099","A.Rodgers","00-0023459","NYJ","LA",6
"12100","I.Davis","00-0039798","NYJ","LA",9
"12101","I.Davis","00-0039798","NYJ","LA",1
"12102","I.Davis","00-0039798","NYJ","LA",2
"12103","B.Hall","00-0038120","NYJ","LA",2
"12104","B.Allen","00-0039794","NYJ","LA",4
"12105","K.Williams","00-0037840","LA","NYJ",8
"12106","K.Williams","00-0037840","LA","NYJ",9
"12107","K.Williams","00-0037840","LA","NYJ",6
"12108","K.Williams","00-0037840","LA","NYJ",8
"12109","K.Williams","00-0037840","LA","NYJ",4
"12110","B.Corum","00-0039738","LA","NYJ",1
"12111","K.Williams","00-0037840","LA","NYJ",5
"12112","B.Hall","00-0038120","NYJ","LA",3
"12113","K.Williams","00-0037840","LA","NYJ",8
"12114","K.Williams","00-0037840","LA","NYJ",2
"12115","B.Hall","00-0038120","NYJ","LA",7
"12116","K.Williams","00-0037840","LA","NYJ",1
"12117","K.Williams","00-0037840","LA","NYJ",8
"12118","K.Williams","00-0037840","LA","NYJ",3
"12119","K.Williams","00-0037840","LA","NYJ",2
"12120","K.Williams","00-0037840","LA","NYJ",0
"12121","A.Jones","00-0033293","MIN","SEA",14
"12122","A.Jones","00-0033293","MIN","SEA",3
"12123","A.Jones","00-0033293","MIN","SEA",3
"12124","A.Jones","00-0033293","MIN","SEA",0
"12125","K.Walker","00-0038134","SEA","MIN",6
"12126","K.Walker","00-0038134","SEA","MIN",2
"12127","A.Jones","00-0033293","MIN","SEA",9
"12128","A.Jones","00-0033293","MIN","SEA",5
"12129","A.Jones","00-0033293","MIN","SEA",5
"12130","A.Jones","00-0033293","MIN","SEA",5
"12131","K.Walker","00-0038134","SEA","MIN",11
"12132","J.Smith-Njigba","00-0038543","SEA","MIN",5
"12133","C.Akers","00-0036414","MIN","SEA",3
"12134","A.Jones","00-0033293","MIN","SEA",2
"12135","A.Jones","00-0033293","MIN","SEA",1
"12136","A.Jones","00-0033293","MIN","SEA",2
"12137","A.Jones","00-0033293","MIN","SEA",2
"12138","K.Walker","00-0038134","SEA","MIN",1
"12139","K.McIntosh","00-0038636","SEA","MIN",2
"12140","A.Jones","00-0033293","MIN","SEA",4
"12141","A.Jones","00-0033293","MIN","SEA",3
"12142","K.Walker","00-0038134","SEA","MIN",2
"12143","A.Jones","00-0033293","MIN","SEA",5
"12144","A.Jones","00-0033293","MIN","SEA",1
"12145","K.Walker","00-0038134","SEA","MIN",5
"12146","J.Love","00-0034974","SEA","MIN",2
"12147","S.Darnold","00-0034869","MIN","SEA",5
"12148","K.McIntosh","00-0038636","SEA","MIN",9
"12149","K.McIntosh","00-0038636","SEA","MIN",3
"12150","G.Smith","00-0030565","SEA","MIN",8
"12151","K.Walker","00-0038134","SEA","MIN",4
"12152","K.Walker","00-0038134","SEA","MIN",0
"12153","Z.Charbonnet","00-0039165","SEA","MIN",-1
"12154","S.Darnold","00-0034869","MIN","SEA",9
"12155","A.Jones","00-0033293","MIN","SEA",1
"12156","A.Jones","00-0033293","MIN","SEA",2
"12157","R.Stevenson","00-0036875","NE","BUF",2
"12158","A.Gibson","00-0036328","NE","BUF",6
"12159","J.Cook","00-0037248","BUF","NE",4
"12160","J.Allen","00-0034857","BUF","NE",2
"12161","R.Davis","00-0039875","BUF","NE",0
"12162","R.Stevenson","00-0036875","NE","BUF",14
"12163","R.Stevenson","00-0036875","NE","BUF",5
"12164","R.Stevenson","00-0036875","NE","BUF",5
"12165","A.Gibson","00-0036328","NE","BUF",0
"12166","D.Maye","00-0039851","NE","BUF",10
"12167","R.Stevenson","00-0036875","NE","BUF",-2
"12168","R.Stevenson","00-0036875","NE","BUF",2
"12169","R.Stevenson","00-0036875","NE","BUF",6
"12170","R.Stevenson","00-0036875","NE","BUF",14
"12171","Ty.Johnson","00-0035537","BUF","NE",5
"12172","J.Cook","00-0037248","BUF","NE",46
"12173","D.Maye","00-0039851","NE","BUF",1
"12174","R.Stevenson","00-0036875","NE","BUF",3
"12175","D.Douglas","00-0038621","NE","BUF",6
"12176","A.Gibson","00-0036328","NE","BUF",0
"12177","D.Pettus","00-0039692","NE","BUF",2
"12178","A.Gibson","00-0036328","NE","BUF",6
"12179","J.Allen","00-0034857","BUF","NE",4
"12180","J.Cook","00-0037248","BUF","NE",25
"12181","J.Cook","00-0037248","BUF","NE",5
"12182","J.Cook","00-0037248","BUF","NE",5
"12183","J.Cook","00-0037248","BUF","NE",2
"12184","J.Cook","00-0037248","BUF","NE",3
"12185","R.Stevenson","00-0036875","NE","BUF",8
"12186","R.Stevenson","00-0036875","NE","BUF",1
"12187","R.Davis","00-0039875","BUF","NE",8
"12188","R.Davis","00-0039875","BUF","NE",4
"12189","J.Cook","00-0037248","BUF","NE",0
"12190","D.Maye","00-0039851","NE","BUF",4
"12191","A.Gibson","00-0036328","NE","BUF",9
"12192","A.Gibson","00-0036328","NE","BUF",4
"12193","A.Gibson","00-0036328","NE","BUF",2
"12194","J.Allen","00-0034857","BUF","NE",12
"12195","J.Cook","00-0037248","BUF","NE",3
"12196","Ty.Johnson","00-0035537","BUF","NE",4
"12197","J.Cook","00-0037248","BUF","NE",8
"12198","J.Cook","00-0037248","BUF","NE",-1
"12199","J.Allen","00-0034857","BUF","NE",7
"12200","R.Stevenson","00-0036875","NE","BUF",2
"12201","D.Maye","00-0039851","NE","BUF",0
"12202","D.Maye","00-0039851","NE","BUF",2
"12203","R.Davis","00-0039875","BUF","NE",0
"12204","R.Davis","00-0039875","BUF","NE",0
"12205","J.Allen","00-0034857","BUF","NE",3
"12206","A.Gibson","00-0036328","NE","BUF",4
"12207","A.Gibson","00-0036328","NE","BUF",0
"12208","D.Maye","00-0039851","NE","BUF",13
"12209","A.Gibson","00-0036328","NE","BUF",-3
"12210","Ty.Johnson","00-0035537","BUF","NE",12
"12211","Ty.Johnson","00-0035537","BUF","NE",5
"12212","Ty.Johnson","00-0035537","BUF","NE",4
"12213","Ty.Johnson","00-0035537","BUF","NE",0
"12214","J.Allen","00-0034857","BUF","NE",2
"12215","J.Reed","00-0039146","GB","NO",5
"12216","J.Jacobs","00-0035700","GB","NO",-1
"12217","J.Jacobs","00-0035700","GB","NO",3
"12218","J.Jacobs","00-0035700","GB","NO",7
"12219","J.Jacobs","00-0035700","GB","NO",20
"12220","J.Jacobs","00-0035700","GB","NO",0
"12221","S.Rattler","00-0039376","NO","GB",7
"12222","K.Miller","00-0038551","NO","GB",4
"12223","K.Miller","00-0038551","NO","GB",0
"12224","Ja.Williams","00-0033948","NO","GB",3
"12225","J.Jacobs","00-0035700","GB","NO",4
"12226","T.Kraft","00-0038996","GB","NO",2
"12227","J.Jacobs","00-0035700","GB","NO",3
"12228","Em.Wilson","00-0038797","GB","NO",1
"12229","J.Love","00-0036264","GB","NO",2
"12230","J.Jacobs","00-0035700","GB","NO",3
"12231","J.Jacobs","00-0035700","GB","NO",12
"12232","J.Jacobs","00-0035700","GB","NO",2
"12233","K.Miller","00-0038551","NO","GB",-3
"12234","S.Rattler","00-0039376","NO","GB",2
"12235","C.Watson","00-0038124","GB","NO",9
"12236","Em.Wilson","00-0038797","GB","NO",8
"12237","C.Watson","00-0038124","GB","NO",14
"12238","C.Brooks","00-0038685","GB","NO",1
"12239","Ja.Williams","00-0033948","NO","GB",4
"12240","Ja.Williams","00-0033948","NO","GB",1
"12241","K.Miller","00-0038551","NO","GB",10
"12242","K.Miller","00-0038551","NO","GB",1
"12243","J.Mims","00-0038678","NO","GB",9
"12244","J.Mims","00-0038678","NO","GB",0
"12245","S.Rattler","00-0039376","NO","GB",4
"12246","K.Miller","00-0038551","NO","GB",3
"12247","K.Miller","00-0038551","NO","GB",0
"12248","J.Jacobs","00-0035700","GB","NO",5
"12249","B.Melton","00-0037091","GB","NO",14
"12250","J.Jacobs","00-0035700","GB","NO",9
"12251","J.Jacobs","00-0035700","GB","NO",2
"12252","C.Brooks","00-0038685","GB","NO",8
"12253","C.Brooks","00-0038685","GB","NO",5
"12254","S.Rattler","00-0039376","NO","GB",6
"12255","K.Miller","00-0038551","NO","GB",0
"12256","S.Rattler","00-0039376","NO","GB",9
"12257","J.Mims","00-0038678","NO","GB",-2
"12258","Em.Wilson","00-0038797","GB","NO",17
"12259","Em.Wilson","00-0038797","GB","NO",7
"12260","Em.Wilson","00-0038797","GB","NO",4
"12261","Em.Wilson","00-0038797","GB","NO",3
"12262","Em.Wilson","00-0038797","GB","NO",-2
"12263","C.Brooks","00-0038685","GB","NO",3
"12264","C.Brooks","00-0038685","GB","NO",3
"12265","C.Brooks","00-0038685","GB","NO",3
"12266","Em.Wilson","00-0038797","GB","NO",8
"12267","M.Willis","00-0038128","GB","NO",0
"12268","Em.Wilson","00-0038797","GB","NO",4
"12269","Em.Wilson","00-0038797","GB","NO",1
"12270","Em.Wilson","00-0038797","GB","NO",1
"12271","J.Mims","00-0038678","NO","GB",9
"12272","B.Robinson","00-0038542","ATL","NYG",3
"12273","B.Robinson","00-0038542","ATL","NYG",10
"12274","R.McCloud","00-0034407","ATL","NYG",8
"12275","B.Robinson","00-0038542","ATL","NYG",8
"12276","B.Robinson","00-0038542","ATL","NYG",6
"12277","M.Penix","00-0039917","ATL","NYG",1
"12278","T.Tracy","00-0039384","NYG","ATL",4
"12279","T.Tracy","00-0039384","NYG","ATL",5
"12280","D.Singletary","00-0035250","NYG","ATL",5
"12281","D.Singletary","00-0035250","NYG","ATL",4
"12282","T.Tracy","00-0039384","NYG","ATL",5
"12283","T.Tracy","00-0039384","NYG","ATL",4
"12284","D.Slayton","00-0035535","NYG","ATL",6
"12285","B.Robinson","00-0038542","ATL","NYG",4
"12286","T.Allgeier","00-0037263","ATL","NYG",-1
"12287","M.Penix","00-0039917","ATL","NYG",5
"12288","T.Tracy","00-0039384","NYG","ATL",1
"12289","T.Tracy","00-0039384","NYG","ATL",3
"12290","B.Robinson","00-0038542","ATL","NYG",2
"12291","T.Allgeier","00-0037263","ATL","NYG",2
"12292","T.Allgeier","00-0037263","ATL","NYG",2
"12293","B.Robinson","00-0038542","ATL","NYG",9
"12294","B.Robinson","00-0038542","ATL","NYG",3
"12295","B.Robinson","00-0038542","ATL","NYG",4
"12296","B.Robinson","00-0038542","ATL","NYG",3
"12297","B.Robinson","00-0038542","ATL","NYG",-1
"12298","B.Robinson","00-0038542","ATL","NYG",-2
"12299","D.Singletary","00-0035250","NYG","ATL",3
"12300","T.Tracy","00-0039384","NYG","ATL",4
"12301","B.Robinson","00-0038542","ATL","NYG",14
"12302","B.Robinson","00-0038542","ATL","NYG",-1
"12303","T.Allgeier","00-0037263","ATL","NYG",12
"12304","T.Allgeier","00-0037263","ATL","NYG",2
"12305","B.Robinson","00-0038542","ATL","NYG",3
"12306","B.Robinson","00-0038542","ATL","NYG",0
"12307","B.Robinson","00-0038542","ATL","NYG",2
"12308","D.Singletary","00-0035250","NYG","ATL",0
"12309","T.Allgeier","00-0037263","ATL","NYG",2
"12310","T.Allgeier","00-0037263","ATL","NYG",1
"12311","T.Allgeier","00-0037263","ATL","NYG",4
"12312","B.Robinson","00-0038542","ATL","NYG",1
"12313","B.Robinson","00-0038542","ATL","NYG",11
"12314","B.Robinson","00-0038542","ATL","NYG",8
"12315","B.Robinson","00-0038542","ATL","NYG",1
"12316","B.Robinson","00-0038542","ATL","NYG",6
"12317","T.Allgeier","00-0037263","ATL","NYG",2
"12318","D.Lock","00-0035704","NYG","ATL",1
"12319","T.Allgeier","00-0037263","ATL","NYG",-3
"12320","T.Allgeier","00-0037263","ATL","NYG",-1
"12321","B.Robinson","00-0037746","WAS","PHI",0
"12322","S.Barkley","00-0034844","PHI","WAS",19
"12323","K.Gainwell","00-0036919","PHI","WAS",1
"12324","J.Hurts","00-0036389","PHI","WAS",6
"12325","S.Barkley","00-0034844","PHI","WAS",13
"12326","S.Barkley","00-0034844","PHI","WAS",3
"12327","S.Barkley","00-0034844","PHI","WAS",2
"12328","B.Robinson","00-0037746","WAS","PHI",0
"12329","J.Hurts","00-0036389","PHI","WAS",22
"12330","J.Hurts","00-0036389","PHI","WAS",13
"12331","K.Gainwell","00-0036919","PHI","WAS",1
"12332","J.Daniels","00-0039910","WAS","PHI",1
"12333","S.Barkley","00-0034844","PHI","WAS",3
"12334","B.Robinson","00-0037746","WAS","PHI",0
"12335","S.Barkley","00-0034844","PHI","WAS",1
"12336","S.Barkley","00-0034844","PHI","WAS",68
"12337","J.Daniels","00-0039910","WAS","PHI",9
"12338","B.Robinson","00-0037746","WAS","PHI",1
"12339","B.Robinson","00-0037746","WAS","PHI",3
"12340","J.Daniels","00-0039910","WAS","PHI",13
"12341","B.Robinson","00-0037746","WAS","PHI",6
"12342","S.Barkley","00-0034844","PHI","WAS",2
"12343","B.Robinson","00-0037746","WAS","PHI",3
"12344","C.Rodriguez","00-0038611","WAS","PHI",6
"12345","C.Rodriguez","00-0038611","WAS","PHI",-3
"12346","J.Daniels","00-0039910","WAS","PHI",5
